Time,Symb,Side,Price,Qty,Route,Broker,Account,Type,Cloid
12:33:21,MRNA,SS,63.46,50,SMAT,,TRP202239,Short,
12:33:48,MRNA,B,63.64,50,SMAT,,TRP202239,Margin,
12:33:56,MRNA,SS,63.4,50,SMAT,,TRP202239,Short,
12:34:07,MRNA,B,63.59,50,SMAT,,TRP202239,Margin,
12:34:28,MRNA,B,63.87,50,SMAT,,TRP202239,Margin,
12:35:19,MRNA,SS,64.39,12,SMAT,,TRP202239,Short,
12:35:22,MRNA,SS,64.47,19,SMAT,,TRP202239,Short,
12:35:54,MRNA,SS,64.55,9,SMAT,,TRP202239,Short,
12:36:12,MRNA,SS,64.27,10,SMAT,,TRP202239,Short,
12:36:25,MRNA,B,64.69,50,SMAT,,TRP202239,Margin,
12:37:09,MRNA,SS,64.34,50,SMAT,,TRP202239,Short,
12:38:04,MRNA,SS,64.42,50,SMAT,,TRP202239,Short,
12:38:31,MRNA,B,64.34,25,SMAT,,TRP202239,Margin,
12:38:38,MRNA,B,64.13,6,SMAT,,TRP202239,Margin,
12:38:50,MRNA,B,63.75,19,SMAT,,TRP202239,Margin,
12:40:13,MRNA,B,64.45,50,SMAT,,TRP202239,Margin,
12:40:49,MRNA,SS,64.74,25,SMAT,,TRP202239,Short,
12:40:58,MRNA,SS,64.98,25,SMAT,,TRP202239,Short,
12:41:31,MRNA,B,64.92,50,SMAT,,TRP202239,Margin,
12:41:54,MRNA,SS,65.1,25,SMAT,,TRP202239,Short,
12:42:08,MRNA,SS,64.95,25,SMAT,,TRP202239,Short,
12:43:00,MRNA,B,64.8,50,SMAT,,TRP202239,Margin,
12:43:21,MRNA,SS,65.02,12,SMAT,,TRP202239,Short,
12:44:23,MRNA,SS,65.34,9,SMAT,,TRP202239,Short,
12:44:28,MRNA,SS,65.48,29,SMAT,,TRP202239,Short,
12:47:06,MRNA,SS,66.41,50,SMAT,,TRP202239,Short,
12:47:28,MRNA,B,66.64,50,SMAT,,TRP202239,Margin,
12:47:44,MRNA,SS,66.4,50,SMAT,,TRP202239,Short,
12:47:59,MRNA,B,66.24,12,SMAT,,TRP202239,Margin,
12:48:26,MRNA,B,65.96,9,SMAT,,TRP202239,Margin,
12:48:43,MRNA,B,65.83,14,SMAT,,TRP202239,Margin,
12:48:53,MRNA,B,65.2,7,SMAT,,TRP202239,Margin,
12:48:54,MRNA,B,65.33,8,SMAT,,TRP202239,Margin,
12:49:02,MRNA,SS,65.07,50,SMAT,,TRP202239,Short,
12:49:22,MRNA,B,65.3,50,SMAT,,TRP202239,Margin,
12:49:50,MRNA,SS,65.34,50,SMAT,,TRP202239,Short,
12:50:23,MRNA,B,65.04,12,SMAT,,TRP202239,Margin,
12:50:23,MRNA,B,65.04,25,SMAT,,TRP202239,Margin,
12:51:02,MRNA,B,64.95,13,SMAT,,TRP202239,Margin,
12:53:15,MRNA,SS,64.32,50,SMAT,,TRP202239,Short,
12:53:59,MRNA,B,64.2,25,SMAT,,TRP202239,Margin,
12:54:17,MRNA,B,63.94,6,SMAT,,TRP202239,Margin,
12:54:24,MRNA,B,63.93,19,SMAT,,TRP202239,Margin,
12:56:09,MRNA,B,63.83,50,SMAT,,TRP202239,Margin,
12:56:54,MRNA,SS,63.7,50,SMAT,,TRP202239,Short,
12:56:55,MRNA,SS,63.5,50,SMAT,,TRP202239,Short,
12:57:22,MRNA,B,63.45,50,SMAT,,TRP202239,Margin,
12:58:05,MRNA,B,63.7,50,SMAT,,TRP202239,Margin,
12:58:36,MRNA,SS,63.91,12,SMAT,,TRP202239,Short,
12:59:06,MRNA,SS,63.7,38,SMAT,,TRP202239,Short,
12:59:24,MRNA,SS,63.5,50,SMAT,,TRP202239,Short,
12:59:47,MRNA,B,63.75,50,SMAT,,TRP202239,Margin,
13:00:09,MRNA,B,63.96,50,SMAT,,TRP202239,Margin,
13:00:38,MRNA,SS,63.8,50,SMAT,,TRP202239,Short,
13:01:00,MRNA,SS,63.56,50,SMAT,,TRP202239,Short,
13:02:34,MRNA,B,63.85,50,SMAT,,TRP202239,Margin,
13:03:38,MRNA,B,63.95,50,SMAT,,TRP202239,Margin,
13:04:00,MRNA,SS,63.98,25,SMAT,,TRP202239,Margin,
13:04:20,MRNA,SS,63.9,25,SMAT,,TRP202239,Short,
13:05:28,MRNA,B,64,50,SMAT,,TRP202239,Margin,
13:05:44,MRNA,SS,63.87,50,SMAT,,TRP202239,Short,
13:06:22,MRNA,B,63.96,50,SMAT,,TRP202239,Margin,
13:06:29,MRNA,SS,63.98,12,SMAT,,TRP202239,Short,
13:06:51,MRNA,SS,64.14,38,SMAT,,TRP202239,Short,
13:07:41,MRNA,B,64.21,50,SMAT,,TRP202239,Margin,
13:07:55,MRNA,SS,64.31,19,SMAT,,TRP202239,Short,
13:08:22,MRNA,SS,64.1,31,SMAT,,TRP202239,Short,
